entity_id,state,last_changed
cover.estores_quarto,open,2025-10-20T09:02:29.098Z
cover.estores_quarto,unavailable,2025-10-20T13:16:12.191Z
cover.estores_quarto,open,2025-10-20T13:17:22.482Z
cover.estores_quarto,closing,2025-10-20T21:01:00.294Z
cover.estores_quarto,closed,2025-10-20T21:01:12.312Z
cover.estores_quarto,opening,2025-10-21T06:35:03.181Z
cover.estores_quarto,open,2025-10-21T06:35:16.827Z
cover.estores_quarto,unavailable,2025-10-21T07:15:54.966Z
cover.estores_quarto,open,2025-10-21T07:15:55.179Z
cover.estores_quarto,unavailable,2025-10-21T12:17:11.845Z
cover.estores_quarto,open,2025-10-21T12:17:39.838Z
cover.estores_quarto,unavailable,2025-10-21T14:33:38.383Z
cover.estores_quarto,open,2025-10-21T14:33:38.694Z
cover.estores_quarto,unavailable,2025-10-21T16:48:42.872Z
cover.estores_quarto,open,2025-10-21T16:48:45.788Z
cover.estores_quarto,unavailable,2025-10-21T19:36:15.846Z
cover.estores_quarto,open,2025-10-21T19:38:59.432Z
cover.estores_quarto,unavailable,2025-10-21T20:04:49.860Z
cover.estores_quarto,open,2025-10-21T20:07:20.295Z
cover.estores_quarto,closing,2025-10-21T21:01:00.271Z
cover.estores_quarto,closed,2025-10-21T21:01:13.644Z
cover.estores_quarto,unavailable,2025-10-21T22:07:31.775Z
cover.estores_quarto,closed,2025-10-21T22:07:32.165Z
cover.estores_quarto,opening,2025-10-22T07:23:07.646Z
cover.estores_quarto,open,2025-10-22T07:23:21.261Z
cover.estores_quarto,unavailable,2025-10-22T12:06:41.869Z
cover.estores_quarto,open,2025-10-22T12:06:42.240Z
cover.estores_quarto,unavailable,2025-10-22T17:20:47.486Z
cover.estores_quarto,open,2025-10-22T17:21:59.745Z
cover.estores_quarto,unavailable,2025-10-22T19:05:45.499Z
cover.estores_quarto,open,2025-10-22T19:05:55.401Z
cover.estores_quarto,unavailable,2025-10-22T19:07:49.545Z
cover.estores_quarto,open,2025-10-22T19:07:49.982Z
cover.estores_quarto,closing,2025-10-22T21:01:00.288Z
cover.estores_quarto,closed,2025-10-22T21:01:15.487Z
cover.estores_quarto,opening,2025-10-23T07:28:29.399Z
cover.estores_quarto,open,2025-10-23T07:28:40.504Z
cover.estores_quarto,unavailable,2025-10-23T12:08:53.545Z
cover.estores_quarto,open,2025-10-23T12:09:00.469Z
cover.estores_quarto,unavailable,2025-10-23T12:34:41.052Z
cover.estores_quarto,open,2025-10-23T12:37:28.146Z
cover.estores_quarto,unavailable,2025-10-23T13:31:15.546Z
cover.estores_quarto,open,2025-10-23T13:31:20.560Z
cover.estores_quarto,unavailable,2025-10-23T19:59:19.545Z
cover.estores_quarto,open,2025-10-23T20:00:32.697Z
cover.estores_quarto,closing,2025-10-23T21:01:17.963Z
cover.estores_quarto,closed,2025-10-23T21:01:18.024Z
cover.estores_quarto,opening,2025-10-24T07:30:15.965Z
cover.estores_quarto,open,2025-10-24T07:30:29.588Z
cover.estores_quarto,unavailable,2025-10-24T08:37:05.203Z
cover.estores_quarto,open,2025-10-24T08:37:06.011Z
cover.estores_quarto,unavailable,2025-10-24T12:41:30.860Z
cover.estores_quarto,open,2025-10-24T12:42:57.188Z
cover.estores_quarto,unavailable,2025-10-24T18:08:38.607Z
cover.estores_quarto,open,2025-10-24T18:08:53.598Z
cover.estores_quarto,unavailable,2025-10-24T19:32:10.545Z
cover.estores_quarto,open,2025-10-24T19:33:26.021Z
cover.estores_quarto,unavailable,2025-10-24T19:37:55.546Z
cover.estores_quarto,open,2025-10-24T19:40:39.466Z
cover.estores_quarto,unavailable,2025-10-24T20:29:32.546Z
cover.estores_quarto,open,2025-10-24T20:29:34.428Z
cover.estores_quarto,unavailable,2025-10-24T20:34:33.545Z
cover.estores_quarto,open,2025-10-24T20:36:11.941Z
cover.estores_quarto,closing,2025-10-24T21:01:01.396Z
cover.estores_quarto,closed,2025-10-24T21:01:13.589Z
