entity_id,state,last_changed
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T13:38:12.773Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T13:40:12.607Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T13:51:26.776Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T13:54:57.922Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T13:55:38.588Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T13:57:38.414Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T14:57:44.548Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T14:59:44.362Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T15:05:39.837Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T15:07:39.671Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:15:59.187Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:17:59.028Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:18:30.797Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:23:30.410Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:23:34.501Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:25:34.322Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:30:50.478Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:32:50.302Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:35:24.734Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:40:10.400Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T16:45:11.006Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T16:47:10.818Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T17:52:06.470Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T17:54:06.283Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T18:49:09.100Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T18:51:08.954Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T19:03:06.979Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T19:05:06.837Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T19:17:05.526Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T19:22:49.767Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T19:58:24.250Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T20:08:25.615Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T20:12:27.201Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T20:14:27.028Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T20:19:26.993Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T20:23:56.795Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:08:14.359Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:10:14.220Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:12:44.334Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:15:42.272Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:16:03.385Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:18:03.139Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:18:25.334Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:21:40.238Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:29:09.348Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:31:09.165Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:31:13.577Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:34:13.294Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:35:03.992Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:38:05.516Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:39:40.191Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T22:41:40.006Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-13T22:58:03.106Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-13T23:01:34.508Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T05:49:35.668Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T05:51:35.463Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T05:53:05.464Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T05:55:05.255Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T06:40:17.944Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T06:42:17.743Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T06:45:29.996Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T06:47:29.814Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T06:49:07.337Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T06:51:07.133Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T07:09:42.003Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T07:15:34.888Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T07:16:33.762Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T07:18:33.592Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T07:22:45.019Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T07:25:59.151Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T08:17:04.292Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T08:19:04.095Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T08:19:54.901Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T08:23:33.469Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T08:24:17.818Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T08:27:28.439Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T08:29:37.750Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T08:31:37.571Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T08:52:36.165Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T08:54:35.996Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T10:10:12.243Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T10:12:12.064Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T10:15:36.078Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T10:17:35.895Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T10:20:21.290Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T10:22:21.117Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T10:30:53.772Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T10:35:09.315Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T11:13:57.745Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T11:17:34.988Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T11:19:33.360Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T11:23:06.653Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T11:24:44.303Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T11:26:44.128Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T12:19:50.876Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T12:22:57.527Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T12:57:50.774Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T12:59:50.567Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T13:01:31.666Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T13:03:31.486Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T13:21:14.614Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T13:23:14.436Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T13:31:39.080Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T13:36:44.153Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T13:57:32.410Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T13:59:32.236Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T14:00:41.303Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T14:06:14.521Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T14:13:49.054Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T14:15:48.881Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T14:24:10.664Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T14:26:10.489Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T14:46:30.588Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T14:48:30.419Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T14:56:25.141Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T15:00:30.405Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:20:17.152Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:22:16.967Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:25:07.025Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:27:06.844Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:27:24.837Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:29:24.658Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:33:09.895Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:35:09.710Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:35:49.236Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:37:49.052Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-14T16:44:57.887Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-14T16:46:57.712Z
