entity_id,state,last_changed
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-19T22:15:22.882Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-19T22:30:16.623Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-19T22:31:33.878Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T16:45:14.985Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T17:06:02.374Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T17:11:11.353Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T17:47:36.382Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T19:09:21.136Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T19:10:15.487Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T19:19:23.995Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T19:20:10.317Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T20:11:31.278Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T20:12:41.899Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-20T22:12:56.695Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-20T22:36:52.176Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T07:21:51.594Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T07:27:44.650Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T17:14:13.049Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T17:17:00.637Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T17:18:15.387Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T17:18:27.861Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T17:27:35.789Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T17:28:22.623Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T17:33:40.927Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T19:31:17.558Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T19:46:14.066Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T20:58:06.915Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T20:58:49.122Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T21:11:36.710Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T21:13:24.886Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T21:13:49.312Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T21:45:29.541Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T21:47:22.580Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T22:05:19.119Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T22:05:19.841Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,unavailable,2025-10-21T22:07:21.172Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T22:07:21.422Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-21T22:07:39.068Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-21T22:07:39.587Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-22T17:09:12.086Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-22T17:35:20.183Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-22T19:13:40.548Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-22T19:13:45.057Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-22T20:49:01.233Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-22T20:49:58.305Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-22T20:53:44.755Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-22T20:53:58.781Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-22T23:33:20.846Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-22T23:34:50.570Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T11:58:42.181Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T12:26:32.359Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T15:59:53.257Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T17:10:45.985Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,unavailable,2025-10-23T18:56:48.564Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T18:56:48.732Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T18:58:25.318Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T19:32:47.167Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T20:53:09.871Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T20:53:14.226Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T22:03:15.446Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T22:03:25.317Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T23:00:18.602Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T23:00:26.792Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-23T23:14:16.859Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-23T23:15:35.139Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T08:51:06.129Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T08:51:17.555Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T08:56:35.334Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T08:56:35.464Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T08:56:36.894Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T08:59:48.862Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T09:00:11.720Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T09:00:18.166Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T21:53:11.546Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T21:54:10.891Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T21:55:31.536Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T21:56:11.125Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-24T22:05:04.813Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-24T22:13:10.887Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T07:49:10.748Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T07:49:13.467Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T08:25:19.470Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T08:29:15.760Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T11:23:36.495Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T11:27:20.429Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T12:06:08.938Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T12:14:18.907Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T12:17:25.722Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T12:17:44.708Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T22:04:01.799Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T22:04:06.070Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,unavailable,2025-10-25T22:13:17.768Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T22:13:18.062Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T22:44:46.326Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T22:44:48.945Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-25T22:46:00.127Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-25T22:50:18.614Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-26T17:17:34.541Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-26T17:19:35.844Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,on,2025-10-26T18:00:15.554Z
switch.shellyplus1pm_b0b21c1b64f8_switch_0,off,2025-10-26T18:01:20.117Z
